row_id,pool,model,provider,source_run,task_id,task_family,language,domain,arm,repetition,candidate_applies,patch_apply_check_ok,stage1_success,state_contract_valid,extract_ok,action_governance_success,test_passed,deterministic_edit_apply_success,state_json_valid,answer_success,candidate_validate_ok,stage1_state_valid,docker_verifier_entered,stage2_stage_contract_valid,edit_json_valid,generation_ok,state_governance_success,reliable_composite_success,stage1_json_valid,docker_scored,stage1_prompt_chars,created_files_count,timeout_seconds,context_chars,file_op_max_files,repeat_index,reward,max_tokens,stage1_completion_tokens,budget,prompt_chars,completion_tokens,retry_count,stage1_prompt_tokens,skipped_count,included_count,jobs,candidate_file_count,deleted_files_count,modified_files_count,stage1_total_tokens,prompt_tokens,search_replace_max_edits,total_tokens,stage1_max_tokens,row_index,repair_count,state_contract,edit_format,patch_transport,failure_step,failure_reason,final_failure_category,finish_reason,stage1_finish_reason,method,action_governance_harmonized,timestamp_utc
5e9de378ec30105dc5e7f044,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,rat-0.24.0-roadmap,rat,Rust,UI & Rendering,single_shot_v3,6,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,319958,8,6,,,,600,337851,5320,,,83,35,,118,,,,93365,6,98685,,359,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-07T12:31:23.380717Z
6c5f8992ca86f1acbe257b9a,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,rat-0.24.0-roadmap,rat,Rust,UI & Rendering,single_shot_v3,7,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,319958,8,7,,,,600,337851,4745,,,83,35,,118,,,,93365,6,98110,,360,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-07T12:31:30.723574Z
eb8486830f5044581e218f5f,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,rat-0.24.0-roadmap,rat,Rust,UI & Rendering,staged_v4,0,,1,1,1,1,1,0,1,1,0,1,1,,1,1,1,1,0,,1,17105,,,319958,64,0,0.0,,539,600,338632,6927,,4363,83,35,,118,,,4902,96252,6,103179,,361,1,answer_state,file_ops_json,edit_json,test_failed,,,stop,stop,loop_only,1,2026-07-07T13:41:41.429002Z
0a6d41d2b90aeb2296c15310,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,rat-0.24.0-roadmap,rat,Rust,UI & Rendering,staged_v4,1,,,1,1,0,0,,0,1,,,1,,1,1,1,0,,,,17105,,,319958,64,1,,,528,600,338632,6818,,4363,83,35,,118,,,4891,96245,6,103063,,362,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-07T12:32:57.901017Z
36caad24b501a63cd7adfe9f,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,rat-0.24.0-roadmap,rat,Rust,UI & Rendering,staged_v4,2,,,1,1,0,0,,0,1,,,1,,1,1,1,0,,,,17105,,,319958,64,2,,,535,600,338632,5187,,4363,83,35,,118,,,4898,95895,6,101082,,363,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-07T12:32:31.817911Z
3d7d08198f89b99ef2545dfa,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,rat-0.24.0-roadmap,rat,Rust,UI & Rendering,staged_v4,3,,,1,1,0,0,,0,1,,,1,,1,1,1,0,,,,17105,,,319958,64,3,,,541,600,338632,3595,,4363,83,35,,118,,,4904,96261,6,99856,,364,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-07T12:32:47.432317Z
698e0021e4f301a7dcfd625f,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,rat-0.24.0-roadmap,rat,Rust,UI & Rendering,staged_v4,4,,1,1,1,1,1,0,1,1,0,1,1,,1,1,1,1,0,,1,17105,,,319958,64,4,0.0,,588,600,338632,4261,,4363,83,35,,118,,,4951,95954,6,100215,,365,1,answer_state,file_ops_json,edit_json,test_failed,,,stop,stop,loop_only,1,2026-07-07T13:42:14.326967Z
469319151d4a0729e3fd47ec,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,rat-0.24.0-roadmap,rat,Rust,UI & Rendering,staged_v4,5,,,1,0,0,0,,0,1,,,1,,1,1,1,0,,,,17105,,,319958,64,5,,,535,600,338632,6954,,4363,83,35,,118,,,4898,96966,6,103920,,366,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-07T12:34:20.532175Z
1d583590ab0aa520857fbe5c,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,rat-0.24.0-roadmap,rat,Rust,UI & Rendering,staged_v4,6,,,1,1,0,0,,0,1,,,1,,1,1,1,0,,,,17105,,,319958,64,6,,,512,600,338632,6795,,4363,83,35,,118,,,4875,96221,6,103016,,367,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-07T12:34:20.452804Z
b79aca917e118895019d6f4f,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,rat-0.24.0-roadmap,rat,Rust,UI & Rendering,staged_v4,7,,,1,1,0,0,,0,1,,,1,,1,1,1,0,,,,17105,,,319958,64,7,,,503,600,338632,3762,,4363,83,35,,118,,,4866,96931,6,100693,,368,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-07T12:34:25.813968Z
b6a2ab71f79ad76df4d7d4b7,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,single_shot_v3,0,,,,0,0,0,,0,1,,,,,,1,1,0,,,,,,,319989,8,0,,,,600,385972,4872,,,1246,18,,1264,,,,97320,6,102192,,369,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-07T12:34:09.459965Z
268b2a01e5906b5f19e698f2,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,single_shot_v3,1,,,,0,0,0,,0,1,,,,,,1,1,0,,,,,,,319989,8,1,,,,600,385972,9119,,,1246,18,,1264,,,,97320,6,106439,,370,0,answer_state,file_ops_json,edit_json,edit_path_disallowed,edit_path_disallowed,edit_path_disallowed,stop,,loop_only,0,2026-07-07T12:35:05.990619Z
245e829b1c7136d117c07143,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,single_shot_v3,2,,,,0,0,0,,0,1,,,,,,1,1,0,,,,,,,319989,8,2,,,,600,385972,7923,,,1246,18,,1264,,,,97320,6,105243,,371,0,answer_state,file_ops_json,edit_json,edit_path_disallowed,edit_path_disallowed,edit_path_disallowed,stop,,loop_only,0,2026-07-07T12:35:11.130035Z
4de0562b23f6cce79395bc23,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,single_shot_v3,3,,,,0,0,0,,0,1,,,,,,1,1,0,,,,,,,319989,8,3,,,,600,385972,5033,,,1246,18,,1264,,,,97320,6,102353,,372,0,answer_state,file_ops_json,edit_json,edit_path_disallowed,edit_path_disallowed,edit_path_disallowed,stop,,loop_only,0,2026-07-07T12:34:51.967766Z
3b2c7d49a40ec4c78dab74f8,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,single_shot_v3,4,,,,0,0,0,,0,1,,,,,,1,1,0,,,,,,,319989,8,4,,,,600,385972,6710,,,1246,18,,1264,,,,97320,6,104030,,373,0,answer_state,file_ops_json,edit_json,edit_path_disallowed,edit_path_disallowed,edit_path_disallowed,stop,,loop_only,0,2026-07-07T12:35:07.656700Z
be5ff0a1de425fedf6866ef3,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,single_shot_v3,5,,,,0,0,0,,0,1,,,,,,1,1,0,,,,,,,319989,8,5,,,,600,385972,2062,,,1246,18,,1264,,,,97320,6,99382,,374,0,answer_state,file_ops_json,edit_json,edit_path_disallowed,edit_path_disallowed,edit_path_disallowed,stop,,loop_only,0,2026-07-07T12:35:06.331643Z
84fe1fb4b9aa73fbb431e69e,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,single_shot_v3,6,,,,0,0,0,,0,1,,,,,,1,1,0,,,,,,,319989,8,6,,,,600,385972,2063,,,1246,18,,1264,,,,97320,6,99383,,375,0,answer_state,file_ops_json,edit_json,edit_path_disallowed,edit_path_disallowed,edit_path_disallowed,stop,,loop_only,0,2026-07-07T12:35:19.888941Z
f6a8ad87e9ac867f2f7dfde5,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,single_shot_v3,7,,,,0,0,0,,0,1,0,,,,,0,1,0,0,,,,,,319989,8,7,,,,600,385972,32768,,,1246,18,,1264,,,,97320,6,130088,,376,0,answer_state,file_ops_json,edit_json,finish_reason_length,edit_json_invalid,finish_reason_length,length,,loop_only,0,2026-07-07T12:38:06.476003Z
00d3ed7b5e6439893190b87b,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,staged_v4,0,,,0,,0,,,,,,0,,,,,0,,,,,65195,,,319989,,0,,,1964,600,,,,18638,1246,18,,1264,,,20602,,,,,377,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:35:20.907484Z
303d04ca81a605031d4123c0,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,staged_v4,1,,,0,,0,,,,,,0,,,,,0,,,,,65195,,,319989,,1,,,1510,600,,,,18638,1246,18,,1264,,,20148,,,,,378,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:35:21.792359Z
9549cebd3c92ec55acae2e2d,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,staged_v4,2,,,0,,0,,,,,,0,,,,,0,,,,,65195,,,319989,,2,,,1709,600,,,,18638,1246,18,,1264,,,20347,,,,,379,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:35:31.894467Z
2fbc16362221ceaf5d8e8681,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,staged_v4,3,,,0,,0,,,,,,0,,,,,0,,,,,65195,,,319989,,3,,,1903,600,,,,18638,1246,18,,1264,,,20541,,,,,380,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:35:34.002113Z
e7f293ea6894a5c41a425e84,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,staged_v4,4,,,0,,0,,,,,,0,,,,,0,,,,,65195,,,319989,,4,,,1921,600,,,,18638,1246,18,,1264,,,20559,,,,,381,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:35:34.729044Z
695bc2866600cb1bb5ae91bc,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,staged_v4,5,,,0,,0,,,,,,0,,,,,0,,,,,65195,,,319989,,5,,,1712,600,,,,18638,1246,18,,1264,,,20350,,,,,382,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:35:43.306478Z
f1e8a8f73942f8d08b73d037,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,staged_v4,6,,,0,,0,,,,,,0,,,,,0,,,,,65195,,,319989,,6,,,1472,600,,,,18638,1246,18,,1264,,,20110,,,,,383,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:35:43.804699Z
612244c8b11c7b85dab66a45,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,spc-3.5.0-roadmap,spc,Python,ML & Data,staged_v4,7,,,0,,0,,,,,,0,,,,,0,,,,,65195,,,319989,,7,,,1700,600,,,,18638,1246,18,,1264,,,20338,,,,,384,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:35:46.259368Z
febe8b1692c85dc82bb4f52d,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,0,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,86989,8,0,,,,600,103113,13066,,,0,3,,3,,,,24503,6,37569,,385,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-07T12:36:59.620472Z
10cddd15f992c51240fbf63e,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,1,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,86989,8,1,,,,600,103113,15237,,,0,3,,3,,,,24503,6,39740,,386,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-07T12:37:12.215797Z
995aca2b5ce561ef73f42f82,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,2,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,86989,8,2,,,,600,103113,14905,,,0,3,,3,,,,24503,6,39408,,387,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-07T12:37:15.345976Z
2ac5bf01d735120d3d6c4c02,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,3,,,,1,0,0,,0,1,,,,,,0,1,0,,,,,,,86989,8,3,,,,600,103113,14527,,,0,3,,3,,,,24503,6,39030,,388,0,answer_state,file_ops_json,edit_json,edit_json_invalid,edit_json_invalid,edit_json_invalid,stop,,loop_only,0,2026-07-07T12:38:29.980275Z
d8b957fa05dad730e1dcfa15,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,4,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,86989,8,4,,,,600,103113,19381,,,0,3,,3,,,,24503,6,43884,,389,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-07T12:39:10.448803Z
49da78fda8a19e08ac7a4d8c,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,5,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,86989,8,5,,,,600,103113,15546,,,0,3,,3,,,,24503,6,40049,,390,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-07T12:38:53.200636Z
eb65a4b94f553f9e44dac17c,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,6,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,86989,8,6,,,,600,103113,13899,,,0,3,,3,,,,24503,6,38402,,391,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-07T12:39:32.374658Z
760542d2142c1e0750e8a522,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,7,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,86989,8,7,,,,600,103113,14616,,,0,3,,3,,,,24503,6,39119,,392,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-07T12:40:01.308727Z
249c68f33282fa4c3ea0b175,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,staged_v4,0,,,0,,0,,,,,,0,,,,,0,,,,,15681,,,86989,,0,,,184,600,,,,3548,0,3,,3,,,3732,,,,,393,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:38:56.114697Z
f038e629be940584cca1fef9,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,staged_v4,1,,,0,,0,,,,,,0,,,,,0,,,,,15681,,,86989,,1,,,144,600,,,,3548,0,3,,3,,,3692,,,,,394,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:38:58.174500Z
d7fb0cbf7417f1801dd00373,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,staged_v4,2,,,0,,0,,,,,,0,,,,,0,,,,,15681,,,86989,,2,,,147,600,,,,3548,0,3,,3,,,3695,,,,,395,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:39:00.501796Z
01b1e2977c3897515ac47c10,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,staged_v4,3,,,0,,0,,,,,,0,,,,,0,,,,,15681,,,86989,,3,,,135,600,,,,3548,0,3,,3,,,3683,,,,,396,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:39:02.683420Z
c4143406ba7495d50e2d6986,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,staged_v4,4,,,0,,0,,,,,,0,,,,,0,,,,,15681,,,86989,,4,,,168,600,,,,3548,0,3,,3,,,3716,,,,,397,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:39:05.064746Z
dc67ff8e9b44f3644232f305,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,staged_v4,5,,,0,,0,,,,,,0,,,,,0,,,,,15681,,,86989,,5,,,135,600,,,,3548,0,3,,3,,,3683,,,,,398,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:39:07.243422Z
c435d3e5336773aa3a89a429,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,staged_v4,6,,,0,,0,,,,,,0,,,,,0,,,,,15681,,,86989,,6,,,132,600,,,,3548,0,3,,3,,,3680,,,,,399,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:39:09.513595Z
957a88784103fe68d7b8f295,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.0.0-roadmap,tpl,C++,Infra & Tooling,staged_v4,7,,,0,,0,,,,,,0,,,,,0,,,,,15681,,,86989,,7,,,145,600,,,,3548,0,3,,3,,,3693,,,,,400,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,,stop,loop_only,0,2026-07-07T12:39:11.504619Z
2d8a58290ca1201735e8b177,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.2.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,0,,1,,1,1,1,1,1,1,1,1,,,,1,1,1,1,,1,,,,85343,8,0,1.0,,,600,101118,7462,,,0,7,,7,,,,24137,6,31599,,401,0,answer_state,file_ops_json,edit_json,test_passed,,,stop,,loop_only,1,2026-07-07T13:42:22.359468Z
3156ca9ba94555ba65352a13,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.2.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,1,,1,,1,1,1,1,1,1,1,1,,,,1,1,1,1,,1,,,,85343,8,1,1.0,,,600,101118,5203,,,0,7,,7,,,,24137,6,29340,,402,0,answer_state,file_ops_json,edit_json,test_passed,,,stop,,loop_only,1,2026-07-07T13:42:30.218796Z
abc912b8ef0d461655f052d7,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.2.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,2,,1,,1,1,1,0,1,1,0,1,,,,1,1,1,0,,1,,,,85343,8,2,0.0,,,600,101118,4715,,,0,7,,7,,,,24137,6,28852,,403,0,answer_state,file_ops_json,edit_json,test_failed,,,stop,,loop_only,1,2026-07-07T13:42:34.348838Z
3652ca68555af9873f1f24de,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.2.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,3,,1,,1,1,1,1,1,1,1,1,,,,1,1,1,1,,1,,,,85343,8,3,1.0,,,600,101118,5368,,,0,7,,7,,,,24137,6,29505,,404,0,answer_state,file_ops_json,edit_json,test_passed,,,stop,,loop_only,1,2026-07-07T13:42:42.386263Z
27b9c1c99b60d37c861be8cc,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.2.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,4,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,85343,8,4,,,,600,101118,7120,,,0,7,,7,,,,24137,6,31257,,405,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-07T12:40:45.345445Z
9f74da7d201c71f79ac73b5f,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.2.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,5,,1,,1,1,1,0,1,1,0,1,,,,1,1,1,0,,1,,,,85343,8,5,0.75,,,600,101118,4884,,,0,7,,7,,,,24137,6,29021,,406,0,answer_state,file_ops_json,edit_json,test_failed,,,stop,,loop_only,1,2026-07-07T13:42:50.274337Z
a93ef60e7a5605208326c344,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.2.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,6,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,85343,8,6,,,,600,101118,6489,,,0,7,,7,,,,24137,6,30626,,407,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-07T12:40:46.532134Z
984b7d09f9d09889ce714aa1,deepseek_clean,deepseek-v4-flash,,roadmapbench_mainmatrix_v2_deepseek_flash_30task_v3_v4_8rep_960_20260707,tpl-3.2.0-roadmap,tpl,C++,Infra & Tooling,single_shot_v3,7,,1,,1,1,1,0,1,1,0,1,,,,1,1,1,0,,1,,,,85343,8,7,0.75,,,600,101118,4390,,,0,7,,7,,,,24137,6,28527,,408,0,answer_state,file_ops_json,edit_json,test_failed,,,stop,,loop_only,1,2026-07-07T13:42:58.235792Z
